# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,LITWULYXPZ,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,24,33
# x,y,z,u,w
2.514170611374724751e-01, 5.344898025669909264e-02, -4.385817859117195107e-03, 1.091626823297198401e+00, 2.765358755368439447e-01
2.311708644124826906e-01, 5.344898025669907182e-02, -6.362970007779116671e-03, 1.091626823297198401e+00, 4.134663504172014781e-01
2.059124809222510344e-01, 5.344898025669907182e-02, -8.614707806437861895e-03, 1.091626823297198401e+00, 5.841612375912467181e-01
1.763638634537030292e-01, 5.344898025669907182e-02, -1.091570895544043129e-02, 1.091626823297198401e+00, 7.836633902842906618e-01
1.442874735078964465e-01, 5.344898025669907182e-02, -1.291770511245755870e-02, 1.091626823297198401e+00, 1.000000000000000000e+00
1.121758608352476372e-01, 5.344898025669907182e-02, -1.423049953160701944e-02, 1.091626823297198401e+00, 1.216336609715709338e+00
8.254089383687349124e-02, 5.344898025669907182e-02, -1.457138986031088906e-02, 1.091626823297198401e+00, 1.415838762408753171e+00
5.719338299191345509e-02, 5.344898025669907182e-02, -1.388658087840077132e-02, 1.091626823297198401e+00, 1.586533649582798411e+00
3.691270231640057797e-02, 5.344898025669907182e-02, -1.233444817402271597e-02, 1.091626823297198401e+00, 1.723464124463156111e+00
2.157885118503403629e-02, 5.344898025669907182e-02, -1.015661024904080181e-02, 1.091626823297198401e+00, 1.827739635619072267e+00
1.056092921309259407e-02, 5.344898025669903713e-02, -7.518301901431446652e-03, 1.091626823297198401e+00, 1.904044169930654951e+00
3.186951832602010273e-03, 5.344898025669907182e-02, -4.331118841640169137e-03, 1.091626823297198401e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 5.344898025669907182e-02, 0.000000000000000000e+00, 1.091626823297198401e+00, 2.000000000000000000e+00
3.186951832601893179e-03, 5.344898025669907182e-02, 4.331118841640094544e-03, 1.091626823297198401e+00, 2.041733119767888294e+00
1.056092921309253335e-02, 5.344898025669907182e-02, 7.518301901431428437e-03, 1.091626823297198401e+00, 2.095955830069344827e+00
2.157885118503393568e-02, 5.344898025669907182e-02, 1.015661024904078794e-02, 1.091626823297198401e+00, 2.172260364380927733e+00
3.691270231640054328e-02, 5.344898025669907182e-02, 1.233444817402271250e-02, 1.091626823297198401e+00, 2.276535875536843889e+00
5.719338299191332325e-02, 5.344898025669907182e-02, 1.388658087840076265e-02, 1.091626823297198401e+00, 2.413466350417201589e+00
8.254089383687336634e-02, 5.344898025669905794e-02, 1.457138986031089253e-02, 1.091626823297198401e+00, 2.584161237591246607e+00
1.121758608352475262e-01, 5.344898025669907182e-02, 1.423049953160702118e-02, 1.091626823297198401e+00, 2.783663390284290440e+00
1.442874735078963355e-01, 5.344898025669907182e-02, 1.291770511245756564e-02, 1.091626823297198401e+00, 3.000000000000000000e+00
1.763638634537028627e-01, 5.344898025669907182e-02, 1.091570895544044517e-02, 1.091626823297198401e+00, 3.216336609715709116e+00
2.059124809222507013e-01, 5.344898025669907182e-02, 8.614707806437882712e-03, 1.091626823297198401e+00, 3.415838762408752949e+00
2.311708644124825240e-01, 5.344898025669907182e-02, 6.362970007779128814e-03, 1.091626823297198401e+00, 3.586533649582798411e+00
2.514170611374723086e-01, 5.344898025669907182e-02, 4.385817859117208117e-03, 1.091626823297198401e+00, 3.723464124463156111e+00
2.668249278090810694e-01, 5.344898025669907182e-02, 2.780396168171271262e-03, 1.091626823297198401e+00, 3.827739635619072267e+00
2.780937787283467855e-01, 5.344898025669907182e-02, 1.549445237244871740e-03, 1.091626823297198401e+00, 3.904044169930655173e+00
2.860981916179807238e-01, 5.344898025669907182e-02, 6.447133459421176089e-04, 1.091626823297198401e+00, 3.958266880232111262e+00
2.916666666666666852e-01, 5.344898025669907182e-02, 0.000000000000000000e+00, 1.091626823297198401e+00, 4.000000000000000000e+00
2.916666666666666852e-01, 8.201445102236912255e-02, 0.000000000000000000e+00, 1.140596201752632766e+00, 0.000000000000000000e+00
2.860981916179792250e-01, 8.201445102236912255e-02, -6.447133459420136339e-04, 1.140596201752632766e+00, 4.173311976788848798e-02
2.780937787283446760e-01, 8.201445102236912255e-02, -1.549445237244732963e-03, 1.140596201752632766e+00, 9.595583006934514658e-02
2.668249278090802923e-01, 8.201445102236912255e-02, -2.780396168171178888e-03, 1.140596201752632766e+00, 1.722603643809275942e-01
2.514170611374724751e-01, 8.201445102236915030e-02, -4.385817859117195107e-03, 1.140596201752632766e+00, 2.765358755368439447e-01
2.311708644124826906e-01, 8.201445102236912255e-02, -6.362970007779116671e-03, 1.140596201752632766e+00, 4.134663504172014781e-01
2.059124809222510344e-01, 8.201445102236912255e-02, -8.614707806437861895e-03, 1.140596201752632766e+00, 5.841612375912467181e-01
1.763638634537030292e-01, 8.201445102236912255e-02, -1.091570895544043129e-02, 1.140596201752632766e+00, 7.836633902842906618e-01
1.442874735078964465e-01, 8.201445102236912255e-02, -1.291770511245755870e-02, 1.140596201752632766e+00, 1.000000000000000000e+00
1.121758608352476372e-01, 8.201445102236912255e-02, -1.423049953160701944e-02, 1.140596201752632766e+00, 1.216336609715709338e+00
8.254089383687349124e-02, 8.201445102236912255e-02, -1.457138986031088906e-02, 1.140596201752632766e+00, 1.415838762408753171e+00
5.719338299191345509e-02, 8.201445102236912255e-02, -1.388658087840077132e-02, 1.140596201752632766e+00, 1.586533649582798411e+00
3.691270231640057797e-02, 8.201445102236912255e-02, -1.233444817402271597e-02, 1.140596201752632766e+00, 1.723464124463156111e+00
2.157885118503403629e-02, 8.201445102236912255e-02, -1.015661024904080181e-02, 1.140596201752632766e+00, 1.827739635619072267e+00
1.056092921309259407e-02, 8.201445102236906703e-02, -7.518301901431446652e-03, 1.140596201752632766e+00, 1.904044169930654951e+00
3.186951832602010273e-03, 8.201445102236912255e-02, -4.331118841640169137e-03, 1.140596201752632766e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 8.201445102236912255e-02, 0.000000000000000000e+00, 1.140596201752632766e+00, 2.000000000000000000e+00
3.186951832601893179e-03, 8.201445102236912255e-02, 4.331118841640094544e-03, 1.140596201752632766e+00, 2.041733119767888294e+00
1.056092921309253335e-02, 8.201445102236912255e-02, 7.518301901431429304e-03, 1.140596201752632766e+00, 2.095955830069344827e+00
2.157885118503393568e-02, 8.201445102236912255e-02, 1.015661024904078794e-02, 1.140596201752632766e+00, 2.172260364380927733e+00
3.691270231640054328e-02, 8.201445102236912255e-02, 1.233444817402271250e-02, 1.140596201752632766e+00, 2.276535875536843889e+00
5.719338299191332325e-02, 8.201445102236912255e-02, 1.388658087840076265e-02, 1.140596201752632766e+00, 2.413466350417201589e+00
8.254089383687336634e-02, 8.201445102236910867e-02, 1.457138986031089253e-02, 1.140596201752632766e+00, 2.584161237591246607e+00
1.121758608352475262e-01, 8.201445102236912255e-02, 1.423049953160702118e-02, 1.140596201752632766e+00, 2.783663390284290440e+00
1.442874735078963355e-01, 8.201445102236912255e-02, 1.291770511245756564e-02, 1.140596201752632766e+00, 3.000000000000000000e+00
1.763638634537028627e-01, 8.201445102236912255e-02, 1.091570895544044517e-02, 1.140596201752632766e+00, 3.216336609715709116e+00
2.059124809222507013e-01, 8.201445102236912255e-02, 8.614707806437882712e-03, 1.140596201752632766e+00, 3.415838762408752949e+00
2.311708644124825240e-01, 8.201445102236912255e-02, 6.362970007779128814e-03, 1.140596201752632766e+00, 3.586533649582798411e+00
2.514170611374723086e-01, 8.201445102236912255e-02, 4.385817859117208117e-03, 1.140596201752632766e+00, 3.723464124463156111e+00
2.668249278090810694e-01, 8.201445102236912255e-02, 2.780396168171271262e-03, 1.140596201752632766e+00, 3.827739635619072267e+00
2.780937787283467855e-01, 8.201445102236912255e-02, 1.549445237244871740e-03, 1.140596201752632766e+00, 3.904044169930655173e+00
2.860981916179807238e-01, 8.201445102236912255e-02, 6.447133459421176089e-04, 1.140596201752632766e+00, 3.958266880232111262e+00
2.916666666666666852e-01, 8.201445102236912255e-02, 0.000000000000000000e+00, 1.140596201752632766e+00, 4.000000000000000000e+00
2.916666666666666852e-01, 1.115828035698529230e-01, 0.000000000000000000e+00, 1.191284806119747852e+00, 0.000000000000000000e+00
2.860981916179792250e-01, 1.115828035698529230e-01, -6.447133459420136339e-04, 1.191284806119747852e+00, 4.173311976788848798e-02
2.780937787283446760e-01, 1.115828035698529230e-01, -1.549445237244732963e-03, 1.191284806119747852e+00, 9.595583006934514658e-02
2.668249278090802923e-01, 1.115828035698529230e-01, -2.780396168171178888e-03, 1.191284806119747852e+00, 1.722603643809275942e-01
2.514170611374724751e-01, 1.115828035698529647e-01, -4.385817859117195107e-03, 1.191284806119747852e+00, 2.765358755368439447e-01
2.311708644124826906e-01, 1.115828035698529230e-01, -6.362970007779116671e-03, 1.191284806119747852e+00, 4.134663504172014781e-01
2.059124809222510344e-01, 1.115828035698529230e-01, -8.614707806437861895e-03, 1.191284806119747852e+00, 5.841612375912467181e-01
1.763638634537030292e-01, 1.115828035698529230e-01, -1.091570895544043129e-02, 1.191284806119747852e+00, 7.836633902842906618e-01
1.442874735078964465e-01, 1.115828035698529230e-01, -1.291770511245755870e-02, 1.191284806119747852e+00, 1.000000000000000000e+00
1.121758608352476372e-01, 1.115828035698529230e-01, -1.423049953160701944e-02, 1.191284806119747852e+00, 1.216336609715709338e+00
8.254089383687349124e-02, 1.115828035698529230e-01, -1.457138986031088906e-02, 1.191284806119747852e+00, 1.415838762408753171e+00
5.719338299191345509e-02, 1.115828035698529230e-01, -1.388658087840077132e-02, 1.191284806119747852e+00, 1.586533649582798411e+00
3.691270231640057797e-02, 1.115828035698529230e-01, -1.233444817402271597e-02, 1.191284806119747852e+00, 1.723464124463156111e+00
2.157885118503403629e-02, 1.115828035698529230e-01, -1.015661024904080181e-02, 1.191284806119747852e+00, 1.827739635619072267e+00
1.056092921309259407e-02, 1.115828035698528536e-01, -7.518301901431446652e-03, 1.191284806119747852e+00, 1.904044169930654951e+00
3.186951832602010273e-03, 1.115828035698529230e-01, -4.331118841640169137e-03, 1.191284806119747852e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 1.115828035698529230e-01, 0.000000000000000000e+00, 1.191284806119747852e+00, 2.000000000000000000e+00
3.186951832601893179e-03, 1.115828035698529230e-01, 4.331118841640094544e-03, 1.191284806119747852e+00, 2.041733119767888294e+00
1.056092921309253335e-02, 1.115828035698529230e-01, 7.518301901431428437e-03, 1.191284806119747852e+00, 2.095955830069344827e+00
2.157885118503393568e-02, 1.115828035698529230e-01, 1.015661024904078794e-02, 1.191284806119747852e+00, 2.172260364380927733e+00
3.691270231640054328e-02, 1.115828035698529230e-01, 1.233444817402271076e-02, 1.191284806119747852e+00, 2.276535875536843889e+00
5.719338299191332325e-02, 1.115828035698529230e-01, 1.388658087840076265e-02, 1.191284806119747852e+00, 2.413466350417201589e+00
8.254089383687336634e-02, 1.115828035698528953e-01, 1.457138986031089253e-02, 1.191284806119747852e+00, 2.584161237591246607e+00
1.121758608352475262e-01, 1.115828035698529230e-01, 1.423049953160702118e-02, 1.191284806119747852e+00, 2.783663390284290440e+00
1.442874735078963355e-01, 1.115828035698529230e-01, 1.291770511245756564e-02, 1.191284806119747852e+00, 3.000000000000000000e+00
1.763638634537028627e-01, 1.115828035698529230e-01, 1.091570895544044517e-02, 1.191284806119747852e+00, 3.216336609715709116e+00
2.059124809222507013e-01, 1.115828035698529230e-01, 8.614707806437882712e-03, 1.191284806119747852e+00, 3.415838762408752949e+00
2.311708644124825240e-01, 1.115828035698529230e-01, 6.362970007779128814e-03, 1.191284806119747852e+00, 3.586533649582798411e+00
2.514170611374723086e-01, 1.115828035698529230e-01, 4.385817859117208117e-03, 1.191284806119747852e+00, 3.723464124463156111e+00
2.668249278090810694e-01, 1.115828035698529230e-01, 2.780396168171271262e-03, 1.191284806119747852e+00, 3.827739635619072267e+00
2.780937787283467855e-01, 1.115828035698529230e-01, 1.549445237244871740e-03, 1.191284806119747852e+00, 3.904044169930655173e+00
2.860981916179807238e-01, 1.115828035698529230e-01, 6.447133459421176089e-04, 1.191284806119747852e+00, 3.958266880232111262e+00
2.916666666666666852e-01, 1.115828035698529230e-01, 0.000000000000000000e+00, 1.191284806119747852e+00, 4.000000000000000000e+00
2.916666666666666852e-01, 1.419475093583050240e-01, 0.000000000000000000e+00, 1.243338587471380041e+00, 0.000000000000000000e+00
2.860981916179792250e-01, 1.419475093583050240e-01, -6.447133459420136339e-04, 1.243338587471380041e+00, 4.173311976788848798e-02
2.780937787283446760e-01, 1.419475093583050240e-01, -1.549445237244732963e-03, 1.243338587471380041e+00, 9.595583006934514658e-02
2.668249278090802923e-01, 1.419475093583050240e-01, -2.780396168171178888e-03, 1.243338587471380041e+00, 1.722603643809275942e-01
2.514170611374724751e-01, 1.419475093583050795e-01, -4.385817859117195107e-03, 1.243338587471380041e+00, 2.765358755368439447e-01
2.311708644124826906e-01, 1.419475093583050240e-01, -6.362970007779116671e-03, 1.243338587471380041e+00, 4.134663504172014781e-01
2.059124809222510621e-01, 1.419475093583050240e-01, -8.614707806437861895e-03, 1.243338587471380041e+00, 5.841612375912467181e-01
1.763638634537030292e-01, 1.419475093583050240e-01, -1.091570895544043129e-02, 1.243338587471380041e+00, 7.836633902842906618e-01
1.442874735078964465e-01, 1.419475093583050240e-01, -1.291770511245755870e-02, 1.243338587471380041e+00, 1.000000000000000000e+00
1.121758608352476372e-01, 1.419475093583050240e-01, -1.423049953160701944e-02, 1.243338587471380041e+00, 1.216336609715709338e+00
8.254089383687349124e-02, 1.419475093583050240e-01, -1.457138986031088906e-02, 1.243338587471380041e+00, 1.415838762408753171e+00
5.719338299191345509e-02, 1.419475093583050240e-01, -1.388658087840077132e-02, 1.243338587471380041e+00, 1.586533649582798411e+00
3.691270231640057797e-02, 1.419475093583050240e-01, -1.233444817402271597e-02, 1.243338587471380041e+00, 1.723464124463156111e+00
2.157885118503403629e-02, 1.419475093583050240e-01, -1.015661024904080181e-02, 1.243338587471380041e+00, 1.827739635619072267e+00
1.056092921309259407e-02, 1.419475093583049408e-01, -7.518301901431446652e-03, 1.243338587471380041e+00, 1.904044169930654951e+00
3.186951832602010273e-03, 1.419475093583050240e-01, -4.331118841640169137e-03, 1.243338587471380041e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 1.419475093583050240e-01, 0.000000000000000000e+00, 1.243338587471380041e+00, 2.000000000000000000e+00
3.186951832601893179e-03, 1.419475093583050240e-01, 4.331118841640094544e-03, 1.243338587471380041e+00, 2.041733119767888294e+00
1.056092921309253335e-02, 1.419475093583050240e-01, 7.518301901431428437e-03, 1.243338587471380041e+00, 2.095955830069344827e+00
2.157885118503393568e-02, 1.419475093583050240e-01, 1.015661024904078794e-02, 1.243338587471380041e+00, 2.172260364380927733e+00
3.691270231640054328e-02, 1.419475093583050240e-01, 1.233444817402271250e-02, 1.243338587471380041e+00, 2.276535875536843889e+00
5.719338299191333019e-02, 1.419475093583050240e-01, 1.388658087840076438e-02, 1.243338587471380041e+00, 2.413466350417201589e+00
8.254089383687336634e-02, 1.419475093583049963e-01, 1.457138986031089253e-02, 1.243338587471380041e+00, 2.584161237591246607e+00
1.121758608352475262e-01, 1.419475093583050240e-01, 1.423049953160702118e-02, 1.243338587471380041e+00, 2.783663390284290440e+00
1.442874735078963355e-01, 1.419475093583050240e-01, 1.291770511245756564e-02, 1.243338587471380041e+00, 3.000000000000000000e+00
1.763638634537028627e-01, 1.419475093583050240e-01, 1.091570895544044517e-02, 1.243338587471380041e+00, 3.216336609715709116e+00
2.059124809222506736e-01, 1.419475093583050240e-01, 8.614707806437882712e-03, 1.243338587471380041e+00, 3.415838762408752949e+00
2.311708644124825240e-01, 1.419475093583050240e-01, 6.362970007779128814e-03, 1.243338587471380041e+00, 3.586533649582798411e+00
2.514170611374723086e-01, 1.419475093583050240e-01, 4.385817859117208117e-03, 1.243338587471380041e+00, 3.723464124463156111e+00
2.668249278090810694e-01, 1.419475093583050240e-01, 2.780396168171271262e-03, 1.243338587471380041e+00, 3.827739635619072267e+00
2.780937787283467855e-01, 1.419475093583050240e-01, 1.549445237244871740e-03, 1.243338587471380041e+00, 3.904044169930655173e+00
2.860981916179807238e-01, 1.419475093583050240e-01, 6.447133459421176089e-04, 1.243338587471380041e+00, 3.958266880232111262e+00
2.916666666666666852e-01, 1.419475093583050240e-01, 0.000000000000000000e+00, 1.243338587471380041e+00, 4.000000000000000000e+00
2.916666666666666852e-01, 1.728771490821129353e-01, 0.000000000000000000e+00, 1.296360826997907889e+00, 0.000000000000000000e+00
2.860981916179792250e-01, 1.728771490821129353e-01, -6.447133459420136339e-04, 1.296360826997907889e+00, 4.173311976788848798e-02
2.780937787283446760e-01, 1.728771490821129353e-01, -1.549445237244732963e-03, 1.296360826997907889e+00, 9.595583006934514658e-02
2.668249278090802923e-01, 1.728771490821129353e-01, -2.780396168171178888e-03, 1.296360826997907889e+00, 1.722603643809275942e-01
2.514170611374724751e-01, 1.728771490821130186e-01, -4.385817859117195107e-03, 1.296360826997907889e+00, 2.765358755368439447e-01
2.311708644124826906e-01, 1.728771490821129353e-01, -6.362970007779116671e-03, 1.296360826997907889e+00, 4.134663504172014781e-01
2.059124809222510344e-01, 1.728771490821129353e-01, -8.614707806437861895e-03, 1.296360826997907889e+00, 5.841612375912467181e-01
