# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,ELBESKHBRK,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,24,33
# x,y,z,u,w
9.345225597916716476e-01, 2.369127164417169640e-01, -1.067302454213642504e-01, 1.044679437329885330e+00, 1.216336609715709338e+00
7.530831121180771026e-01, 2.369127164417169640e-01, -1.041382742757623742e-01, 1.044679437329885330e+00, 1.415838762408753171e+00
5.981727460812324981e-01, 2.369127164417169640e-01, -9.371628812663508612e-02, 1.044679437329885330e+00, 1.586533649582798411e+00
4.744935384912073451e-01, 2.369127164417169640e-01, -7.904186419996464541e-02, 1.044679437329885330e+00, 1.723464124463156111e+00
3.811356292611964292e-01, 2.369127164417169640e-01, -6.234635236925746560e-02, 1.044679437329885330e+00, 1.827739635619072267e+00
3.140341755694519565e-01, 2.369127164417169640e-01, -4.469524632183270035e-02, 1.044679437329885330e+00, 1.904044169930654951e+00
2.686643547836672363e-01, 2.369127164417169640e-01, -2.557801181643224592e-02, 1.044679437329885330e+00, 1.958266880232111484e+00
2.481458716437389411e-01, 2.369127164417169640e-01, 0.000000000000000000e+00, 1.044679437329885330e+00, 2.000000000000000000e+00
2.686643547836664037e-01, 2.369127164417169640e-01, 2.557801181643179489e-02, 1.044679437329885330e+00, 2.041733119767888294e+00
3.140341755694514569e-01, 2.369127164417169640e-01, 4.469524632183253382e-02, 1.044679437329885330e+00, 2.095955830069344827e+00
3.811356292611965402e-01, 2.369127164417169640e-01, 6.234635236925749335e-02, 1.044679437329885330e+00, 2.172260364380927733e+00
4.744935384912077336e-01, 2.369127164417169640e-01, 7.904186419996471480e-02, 1.044679437329885330e+00, 2.276535875536843889e+00
5.981727460812327202e-01, 2.369127164417169640e-01, 9.371628812663510000e-02, 1.044679437329885330e+00, 2.413466350417201589e+00
7.530831121180765475e-01, 2.369127164417169640e-01, 1.041382742757623464e-01, 1.044679437329885330e+00, 2.584161237591246607e+00
9.345225597916710925e-01, 2.369127164417169640e-01, 1.067302454213642504e-01, 1.044679437329885330e+00, 2.783663390284290440e+00
1.131144170408999949e+00, 2.369127164417169640e-01, 9.898481567334174724e-02, 1.044679437329885330e+00, 3.000000000000000000e+00
1.327276090320721469e+00, 2.369127164417169640e-01, 8.296684880986236743e-02, 1.044679437329885330e+00, 3.216336609715709116e+00
1.507684669913081699e+00, 2.369127164417169640e-01, 6.329426754472512739e-02, 1.044679437329885330e+00, 3.415838762408752949e+00
1.661860162755046666e+00, 2.369127164417169640e-01, 4.484171639300184309e-02, 1.044679437329885330e+00, 3.586533649582798411e+00
1.785520198482873466e+00, 2.369127164417169640e-01, 2.988401610755331284e-02, 1.044679437329885330e+00, 3.723464124463156111e+00
1.879684740266137188e+00, 2.369127164417169640e-01, 1.845000376808933473e-02, 1.044679437329885330e+00, 3.827739635619072267e+00
1.948590485463617128e+00, 2.369127164417169640e-01, 1.008308647939193912e-02, 1.044679437329885330e+00, 3.904044169930655173e+00
1.997555548802433245e+00, 2.369127164417169640e-01, 4.137487720741546762e-03, 1.044679437329885330e+00, 3.958266880232111262e+00
2.031629917502317362e+00, 2.369127164417169640e-01, 0.000000000000000000e+00, 1.044679437329885330e+00, 4.000000000000000000e+00
2.245158365728149086e+00, 4.858512305333945180e-01, 0.000000000000000000e+00, 1.091626823297198401e+00, 0.000000000000000000e+00
2.211986033423674947e+00, 4.858512305333945180e-01, -4.027957752848539130e-03, 1.091626823297198401e+00, 4.173311976788848798e-02
2.164317201560905790e+00, 4.858512305333945180e-01, -9.816161182474665917e-03, 1.091626823297198401e+00, 9.595583006934514658e-02
2.097235569102492203e+00, 4.858512305333945180e-01, -1.796158459763088494e-02, 1.091626823297198401e+00, 1.722603643809275942e-01
2.005563805530143906e+00, 4.858512305333945180e-01, -2.909290914949055201e-02, 1.091626823297198401e+00, 2.765358755368439447e-01
1.885177369787891077e+00, 4.858512305333943515e-01, -4.365464054207512240e-02, 1.091626823297198401e+00, 4.134663504172014781e-01
1.735083299761088771e+00, 4.858512305333945180e-01, -6.161870508752703007e-02, 1.091626823297198401e+00, 5.841612375912467181e-01
1.559450600428465172e+00, 4.858512305333944625e-01, -8.077050240361635658e-02, 1.091626823297198401e+00, 7.836633902842906618e-01
1.368510798135136319e+00, 4.858512305333945180e-01, -9.636443238416439461e-02, 1.091626823297198401e+00, 1.000000000000000000e+00
1.177094268511776232e+00, 4.858512305333945180e-01, -1.039048206362650217e-01, 1.091626823297198401e+00, 1.216336609715709338e+00
1.000457990833976574e+00, 4.858512305333945180e-01, -1.013814656499170963e-01, 1.091626823297198401e+00, 1.415838762408753171e+00
8.496485016005284052e-01, 4.858512305333945180e-01, -9.123537634576990574e-02, 1.091626823297198401e+00, 1.586533649582798411e+00
7.292434015247013512e-01, 4.858512305333945180e-01, -7.694942225635860444e-02, 1.091626823297198401e+00, 1.723464124463156111e+00
6.383569168621328060e-01, 4.858512305333945180e-01, -6.069588367081887870e-02, 1.091626823297198401e+00, 1.827739635619072267e+00
5.730318116611872181e-01, 4.858512305333945180e-01, -4.351204791134218042e-02, 1.091626823297198401e+00, 1.904044169930654951e+00
5.288630470112484216e-01, 4.858512305333945180e-01, -2.490089589437663453e-02, 1.091626823297198401e+00, 1.958266880232111484e+00
5.088877410240317811e-01, 4.858512305333945180e-01, 0.000000000000000000e+00, 1.091626823297198401e+00, 2.000000000000000000e+00
5.288630470112475335e-01, 4.858512305333945180e-01, 2.490089589437620085e-02, 1.091626823297198401e+00, 2.041733119767888294e+00
5.730318116611867740e-01, 4.858512305333945180e-01, 4.351204791134202082e-02, 1.091626823297198401e+00, 2.095955830069344827e+00
6.383569168621329171e-01, 4.858512305333945180e-01, 6.069588367081890645e-02, 1.091626823297198401e+00, 2.172260364380927733e+00
7.292434015247016843e-01, 4.858512305333945180e-01, 7.694942225635870159e-02, 1.091626823297198401e+00, 2.276535875536843889e+00
8.496485016005286273e-01, 4.858512305333945180e-01, 9.123537634576990574e-02, 1.091626823297198401e+00, 2.413466350417201589e+00
1.000457990833975908e+00, 4.858512305333945180e-01, 1.013814656499170685e-01, 1.091626823297198401e+00, 2.584161237591246607e+00
1.177094268511775788e+00, 4.858512305333945180e-01, 1.039048206362650217e-01, 1.091626823297198401e+00, 2.783663390284290440e+00
1.368510798135136319e+00, 4.858512305333945180e-01, 9.636443238416442236e-02, 1.091626823297198401e+00, 3.000000000000000000e+00
1.559450600428464728e+00, 4.858512305333945180e-01, 8.077050240361638433e-02, 1.091626823297198401e+00, 3.216336609715709116e+00
1.735083299761087883e+00, 4.858512305333945180e-01, 6.161870508752711334e-02, 1.091626823297198401e+00, 3.415838762408752949e+00
1.885177369787891077e+00, 4.858512305333945180e-01, 4.365464054207518485e-02, 1.091626823297198401e+00, 3.586533649582798411e+00
2.005563805530143906e+00, 4.858512305333945180e-01, 2.909290914949056936e-02, 1.091626823297198401e+00, 3.723464124463156111e+00
2.097235569102493091e+00, 4.858512305333945180e-01, 1.796158459763084678e-02, 1.091626823297198401e+00, 3.827739635619072267e+00
2.164317201560908011e+00, 4.858512305333945180e-01, 9.816161182474461219e-03, 1.091626823297198401e+00, 3.904044169930655173e+00
2.211986033423676279e+00, 4.858512305333945180e-01, 4.027957752848426373e-03, 1.091626823297198401e+00, 3.958266880232111262e+00
2.245158365728149086e+00, 4.858512305333945180e-01, 0.000000000000000000e+00, 1.091626823297198401e+00, 4.000000000000000000e+00
2.467883341288078292e+00, 7.455113597933352709e-01, 0.000000000000000000e+00, 1.140596201752632766e+00, 0.000000000000000000e+00
2.435651895482763951e+00, 7.455113597933352709e-01, -3.913710402555078613e-03, 1.140596201752632766e+00, 4.173311976788848798e-02
2.389335122918048171e+00, 7.455113597933352709e-01, -9.537739591692547328e-03, 1.140596201752632766e+00, 9.595583006934514658e-02
2.324156166513352773e+00, 7.455113597933352709e-01, -1.745212954043720566e-02, 1.140596201752632766e+00, 1.722603643809275942e-01
2.235084543440855498e+00, 7.455113597933352709e-01, -2.826772974429268837e-02, 1.140596201752632766e+00, 2.765358755368439447e-01
2.118112699444283376e+00, 7.455113597933350489e-01, -4.241643812885007719e-02, 1.140596201752632766e+00, 4.134663504172014781e-01
1.972275836381281788e+00, 7.455113597933352709e-01, -5.987097727688012877e-02, 1.140596201752632766e+00, 5.841612375912467181e-01
1.801624711274318891e+00, 7.455113597933351599e-01, -7.847956082783669185e-02, 1.140596201752632766e+00, 7.836633902842906618e-01
1.616100647629724163e+00, 7.455113597933352709e-01, -9.363119094074598414e-02, 1.140596201752632766e+00, 1.000000000000000000e+00
1.430113378354582521e+00, 7.455113597933352709e-01, -1.009577066969453707e-01, 1.140596201752632766e+00, 1.216336609715709338e+00
1.258487139989165504e+00, 7.455113597933352709e-01, -9.850592312190040167e-02, 1.140596201752632766e+00, 1.415838762408753171e+00
1.111955149578004454e+00, 7.455113597933352709e-01, -8.864761335516763152e-02, 1.140596201752632766e+00, 1.586533649582798411e+00
9.949651706354003533e-01, 7.455113597933352709e-01, -7.476686023887356425e-02, 1.140596201752632766e+00, 1.723464124463156111e+00
9.066565531420796020e-01, 7.455113597933352709e-01, -5.897433039032399377e-02, 1.140596201752632766e+00, 1.827739635619072267e+00
8.431843025723853025e-01, 7.455113597933352709e-01, -4.227788993731740330e-02, 1.140596201752632766e+00, 1.904044169930654951e+00
8.002683227421041323e-01, 7.455113597933352709e-01, -2.419461704280377948e-02, 1.140596201752632766e+00, 1.958266880232111484e+00
7.808595881839762720e-01, 7.455113597933352709e-01, 0.000000000000000000e+00, 1.140596201752632766e+00, 2.000000000000000000e+00
8.002683227421032441e-01, 7.455113597933352709e-01, 2.419461704280335620e-02, 1.140596201752632766e+00, 2.041733119767888294e+00
8.431843025723848584e-01, 7.455113597933352709e-01, 4.227788993731723677e-02, 1.140596201752632766e+00, 2.095955830069344827e+00
9.066565531420797130e-01, 7.455113597933352709e-01, 5.897433039032402152e-02, 1.140596201752632766e+00, 2.172260364380927733e+00
9.949651706354005753e-01, 7.455113597933352709e-01, 7.476686023887363364e-02, 1.140596201752632766e+00, 2.276535875536843889e+00
1.111955149578004676e+00, 7.455113597933352709e-01, 8.864761335516764540e-02, 1.140596201752632766e+00, 2.413466350417201589e+00
1.258487139989164838e+00, 7.455113597933352709e-01, 9.850592312190036004e-02, 1.140596201752632766e+00, 2.584161237591246607e+00
1.430113378354581855e+00, 7.455113597933352709e-01, 1.009577066969453707e-01, 1.140596201752632766e+00, 2.783663390284290440e+00
1.616100647629724163e+00, 7.455113597933352709e-01, 9.363119094074598414e-02, 1.140596201752632766e+00, 3.000000000000000000e+00
1.801624711274318447e+00, 7.455113597933352709e-01, 7.847956082783670573e-02, 1.140596201752632766e+00, 3.216336609715709116e+00
1.972275836381280900e+00, 7.455113597933352709e-01, 5.987097727688021898e-02, 1.140596201752632766e+00, 3.415838762408752949e+00
2.118112699444282931e+00, 7.455113597933352709e-01, 4.241643812885013964e-02, 1.140596201752632766e+00, 3.586533649582798411e+00
2.235084543440855498e+00, 7.455113597933352709e-01, 2.826772974429270571e-02, 1.140596201752632766e+00, 3.723464124463156111e+00
2.324156166513353661e+00, 7.455113597933352709e-01, 1.745212954043717096e-02, 1.140596201752632766e+00, 3.827739635619072267e+00
2.389335122918049947e+00, 7.455113597933352709e-01, 9.537739591692349569e-03, 1.140596201752632766e+00, 3.904044169930655173e+00
2.435651895482764839e+00, 7.455113597933352709e-01, 3.913710402554968458e-03, 1.140596201752632766e+00, 3.958266880232111262e+00
2.467883341288078292e+00, 7.455113597933352709e-01, 0.000000000000000000e+00, 1.140596201752632766e+00, 4.000000000000000000e+00
2.698427786100809911e+00, 1.014287684449963090e+00, 0.000000000000000000e+00, 1.191284806119747852e+00, 0.000000000000000000e+00
2.667170259610269767e+00, 1.014287684449963090e+00, -3.795452035353487005e-03, 1.191284806119747852e+00, 4.173311976788848798e-02
2.622253014689187367e+00, 1.014287684449963090e+00, -9.249543124684879436e-03, 1.191284806119747852e+00, 9.595583006934514658e-02
2.559043533837739748e+00, 1.014287684449963090e+00, -1.692478844174595543e-02, 1.191284806119747852e+00, 1.722603643809275942e-01
2.472663337474195977e+00, 1.014287684449963090e+00, -2.741357978933600670e-02, 1.191284806119747852e+00, 2.765358755368439447e-01
2.359225965335982167e+00, 1.014287684449962645e+00, -4.113476467842044210e-02, 1.191284806119747852e+00, 4.134663504172014781e-01
2.217795772038932967e+00, 1.014287684449963090e+00, -5.806188991801344845e-02, 1.191284806119747852e+00, 5.841612375912467181e-01
2.052301115178340574e+00, 1.014287684449962867e+00, -7.610818845543557143e-02, 1.191284806119747852e+00, 7.836633902842906618e-01
1.872382926927308233e+00, 1.014287684449963090e+00, -9.080199035590857948e-02, 1.191284806119747852e+00, 1.000000000000000000e+00
1.692015529467516544e+00, 1.014287684449963090e+00, -9.790712494143186118e-02, 1.191284806119747852e+00, 1.216336609715709338e+00
1.525575223792672519e+00, 1.014287684449963090e+00, -9.552942551991221165e-02, 1.191284806119747852e+00, 1.415838762408753171e+00
1.383470907416235685e+00, 1.014287684449963090e+00, -8.596899870732449545e-02, 1.191284806119747852e+00, 1.586533649582798411e+00
1.270015948305366793e+00, 1.014287684449963090e+00, -7.250767243415853769e-02, 1.191284806119747852e+00, 1.723464124463156111e+00
1.184375702214225612e+00, 1.014287684449963090e+00, -5.719233650180997192e-02, 1.191284806119747852e+00, 1.827739635619072267e+00
1.122821356635682610e+00, 1.014287684449963090e+00, -4.100040291900054756e-02, 1.191284806119747852e+00, 1.904044169930654951e+00
1.081202144624060724e+00, 1.014287684449963090e+00, -2.346354202389542773e-02, 1.191284806119747852e+00, 1.958266880232111484e+00
1.062379872788569379e+00, 1.014287684449963090e+00, 0.000000000000000000e+00, 1.191284806119747852e+00, 2.000000000000000000e+00
1.081202144624060058e+00, 1.014287684449963090e+00, 2.346354202389501487e-02, 1.191284806119747852e+00, 2.041733119767888294e+00
1.122821356635682388e+00, 1.014287684449963090e+00, 4.100040291900039491e-02, 1.191284806119747852e+00, 2.095955830069344827e+00
1.184375702214225612e+00, 1.014287684449963090e+00, 5.719233650180999273e-02, 1.191284806119747852e+00, 2.172260364380927733e+00
1.270015948305366793e+00, 1.014287684449963090e+00, 7.250767243415860708e-02, 1.191284806119747852e+00, 2.276535875536843889e+00
1.383470907416235907e+00, 1.014287684449963090e+00, 8.596899870732450932e-02, 1.191284806119747852e+00, 2.413466350417201589e+00
1.525575223792671631e+00, 1.014287684449963090e+00, 9.552942551991218390e-02, 1.191284806119747852e+00, 2.584161237591246607e+00
1.692015529467516100e+00, 1.014287684449963090e+00, 9.790712494143186118e-02, 1.191284806119747852e+00, 2.783663390284290440e+00
1.872382926927308233e+00, 1.014287684449963090e+00, 9.080199035590859336e-02, 1.191284806119747852e+00, 3.000000000000000000e+00
2.052301115178339685e+00, 1.014287684449963090e+00, 7.610818845543559918e-02, 1.191284806119747852e+00, 3.216336609715709116e+00
2.217795772038932078e+00, 1.014287684449963090e+00, 5.806188991801353172e-02, 1.191284806119747852e+00, 3.415838762408752949e+00
2.359225965335981723e+00, 1.014287684449963090e+00, 4.113476467842050455e-02, 1.191284806119747852e+00, 3.586533649582798411e+00
2.472663337474196865e+00, 1.014287684449963090e+00, 2.741357978933602751e-02, 1.191284806119747852e+00, 3.723464124463156111e+00
2.559043533837740192e+00, 1.014287684449963090e+00, 1.692478844174592073e-02, 1.191284806119747852e+00, 3.827739635619072267e+00
2.622253014689189143e+00, 1.014287684449963090e+00, 9.249543124684686882e-03, 1.191284806119747852e+00, 3.904044169930655173e+00
2.667170259610270655e+00, 1.014287684449963090e+00, 3.795452035353380320e-03, 1.191284806119747852e+00, 3.958266880232111262e+00
2.698427786100809911e+00, 1.014287684449963090e+00, 0.000000000000000000e+00, 1.191284806119747852e+00, 4.000000000000000000e+00
2.935181397133370673e+00, 1.290302860066992796e+00, 0.000000000000000000e+00, 1.243338587471380041e+00, 0.000000000000000000e+00
2.904924020157665598e+00, 1.290302860066992796e+00, -3.674008660335130634e-03, 1.243338587471380041e+00, 4.173311976788848798e-02
2.861443995828209630e+00, 1.290302860066992796e+00, -8.953584771377708779e-03, 1.243338587471380041e+00, 9.595583006934514658e-02
2.800257033669201423e+00, 1.290302860066992796e+00, -1.638324466495946763e-02, 1.243338587471380041e+00, 1.722603643809275942e-01
2.716640751190861458e+00, 1.290302860066992796e+00, -2.653642533712807436e-02, 1.243338587471380041e+00, 2.765358755368439447e-01
2.606833043502983394e+00, 1.290302860066992352e+00, -3.981857240234863704e-02, 1.243338587471380041e+00, 4.134663504172014781e-01
2.469928203139788891e+00, 1.290302860066992796e+00, -5.620407909445204742e-02, 1.243338587471380041e+00, 5.841612375912467181e-01
2.309728891731976930e+00, 1.290302860066992574e+00, -7.367294880902007514e-02, 1.243338587471380041e+00, 7.836633902842906618e-01
2.135567559793412507e+00, 1.290302860066992796e+00, -8.789659198320097511e-02, 1.243338587471380041e+00, 1.000000000000000000e+00
1.960971392028203031e+00, 1.290302860066992796e+00, -9.477438302282031879e-02, 1.243338587471380041e+00, 1.216336609715709338e+00
1.799856689805058751e+00, 1.290302860066992796e+00, -9.247276303527555974e-02, 1.243338587471380041e+00, 1.415838762408753171e+00
1.662299296331264387e+00, 1.290302860066992796e+00, -8.321824194562196797e-02, 1.243338587471380041e+00, 1.586533649582798411e+00
1.552474564402468671e+00, 1.290302860066992796e+00, -7.018763877990381872e-02, 1.243338587471380041e+00, 1.723464124463156111e+00
1.469574555949910044e+00, 1.290302860066992796e+00, -5.536234884677734142e-02, 1.243338587471380041e+00, 1.827739635619072267e+00
1.409989769571292184e+00, 1.290302860066992796e+00, -3.968850982663212762e-02, 1.243338587471380041e+00, 1.904044169930654951e+00
1.369702250734874616e+00, 1.290302860066992796e+00, -2.271277723837719295e-02, 1.243338587471380041e+00, 1.958266880232111484e+00
1.351482236600421993e+00, 1.290302860066992796e+00, 0.000000000000000000e+00, 1.243338587471380041e+00, 2.000000000000000000e+00
1.369702250734873950e+00, 1.290302860066992796e+00, 2.271277723837679396e-02, 1.243338587471380041e+00, 2.041733119767888294e+00
1.409989769571291740e+00, 1.290302860066992796e+00, 3.968850982663197496e-02, 1.243338587471380041e+00, 2.095955830069344827e+00
1.469574555949910044e+00, 1.290302860066992796e+00, 5.536234884677736917e-02, 1.243338587471380041e+00, 2.172260364380927733e+00
1.552474564402468449e+00, 1.290302860066992796e+00, 7.018763877990388811e-02, 1.243338587471380041e+00, 2.276535875536843889e+00
1.662299296331264831e+00, 1.290302860066992796e+00, 8.321824194562198185e-02, 1.243338587471380041e+00, 2.413466350417201589e+00
1.799856689805058085e+00, 1.290302860066992796e+00, 9.247276303527551811e-02, 1.243338587471380041e+00, 2.584161237591246607e+00
1.960971392028202143e+00, 1.290302860066992796e+00, 9.477438302282031879e-02, 1.243338587471380041e+00, 2.783663390284290440e+00
2.135567559793412507e+00, 1.290302860066992796e+00, 8.789659198320097511e-02, 1.243338587471380041e+00, 3.000000000000000000e+00
2.309728891731976042e+00, 1.290302860066992796e+00, 7.367294880902008902e-02, 1.243338587471380041e+00, 3.216336609715709116e+00
2.469928203139788447e+00, 1.290302860066992796e+00, 5.620407909445213068e-02, 1.243338587471380041e+00, 3.415838762408752949e+00
2.606833043502982505e+00, 1.290302860066992796e+00, 3.981857240234869255e-02, 1.243338587471380041e+00, 3.586533649582798411e+00
2.716640751190861458e+00, 1.290302860066992796e+00, 2.653642533712809171e-02, 1.243338587471380041e+00, 3.723464124463156111e+00
2.800257033669201867e+00, 1.290302860066992796e+00, 1.638324466495943293e-02, 1.243338587471380041e+00, 3.827739635619072267e+00
2.861443995828211406e+00, 1.290302860066992796e+00, 8.953584771377523163e-03, 1.243338587471380041e+00, 3.904044169930655173e+00
2.904924020157666487e+00, 1.290302860066992796e+00, 3.674008660335026984e-03, 1.243338587471380041e+00, 3.958266880232111262e+00
2.935181397133370673e+00, 1.290302860066992796e+00, 0.000000000000000000e+00, 1.243338587471380041e+00, 4.000000000000000000e+00
3.176339798059900854e+00, 1.571453285156406698e+00, 0.000000000000000000e+00, 1.296360826997907889e+00, 0.000000000000000000e+00
3.147101178334119176e+00, 1.571453285156406698e+00, -3.550305836987190621e-03, 1.296360826997907889e+00, 4.173311976788848798e-02
3.105085114018383496e+00, 1.571453285156406698e+00, -8.652120126707133624e-03, 1.296360826997907889e+00, 9.595583006934514658e-02
3.045958299417780957e+00, 1.571453285156406698e+00, -1.583162549145683551e-02, 1.296360826997907889e+00, 1.722603643809275942e-01
2.965157353313603306e+00, 1.571453285156406698e+00, -2.564295146723656257e-02, 1.296360826997907889e+00, 2.765358755368439447e-01
2.859046839813916829e+00, 1.571453285156406032e+00, -3.847789243035162204e-02, 1.296360826997907889e+00, 4.134663504172014781e-01
2.726751546364904577e+00, 1.571453285156406698e+00, -5.431170378714385294e-02, 1.296360826997907889e+00, 5.841612375912467181e-01
